4532,瑞  智
3592,瑞  鼎
6598,瑞  磁
6176,瑞  儀
8083,瑞  穎
6198,瑞  築
6416,瑞祺電
5863,瑞興銀
1909,榮  成
3684,榮  昌
1617,榮  星
6555,榮  炭
4989,榮  科
5009,榮  剛
3437,榮  創
2607,榮  運
8034,榮  群
1608,榮  電
2597,潤  弘
1808,潤  隆
6881,潤  德
2915,潤泰全
8463,潤泰材
9945,潤泰新
3373,熱  映
1476,儒  鴻
6861,睿  生
6752,叡揚資
3416,融程電
1337,再生KY
4980,佐  臻
4190,佐登KY
2471,資  通
3028,增你強
3056,總  太
4578,總  格
6901,鑽  石
1527,鑽  全
2754,藏壽司
6742,澤  米
4763,材料KY
6789,采  鈺
6868,采  威
5489,彩  富
6116,彩  晶
2430,燦  坤
2719,燦星旅
4930,燦星網
5474,聰  泰
8284,三  竹
1438,三  地
1307,三  芳
5007,三  星
1721,三  晃
2905,三  商
2945,三  商
2206,三  陽
9946,三  發
6808,三  鼎
4416,三  圓
5493,三  聯
5514,三  豐
3224,三  顧
3609,三一東
8489,三貝德
1472,三洋紡
1614,三洋電
6671,三能KY
2427,三商電
2867,三商壽
4755,三福化
5608,四維航
2359,所羅門
6156,松  上
6740,松  果
5016,松  和
6240,松  崗
5488,松  普
5471,松  翰
4167,松瑞藥
3484,崧  騰
8410,森  田
8942,森  鉅
6806,森  崴
3489,森  寶
6648,斯其大
6812,梭  特
8443,阿  瘦
6204,艾  華
3088,艾  訊
2241,艾姆勒
1626,艾美KY
3646,艾恩特
3591,艾笛森
6858,愛  比
6531,愛  普
1217,愛之味
2540,愛山林
8933,愛地雅
8487,愛爾達
6918,愛派司
3002,歐  格
6878,歐付寶
2256,歐特明
3687,歐買尬
1259,安  心
3615,安  可
4188,安  克
8054,安  國
6477,安  集
6684,安  格
3479,安  勤
6174,安  碁
6690,安  碁
3528,安  馳
5223,安力KY
6610,安成生
7575,安美得
2849,安泰銀
6564,安特羅
6734,安盛生
6743,安普新
6276,安鈦克
3664,安瑞KY
5548,安  倉
1528,恩  德
2486,一  詮
6842,一元素
3130,一零四
AU9902,一銀金
6689,伊雲谷
5243,乙盛KY
2444,友  旺
6583,友  松
6142,友  勁
4120,友  華
2332,友  訊
2397,友  通
2409,友  達
5321,友  銓
4933,友  輝
4166,友  霖
912398,友  佳  
3580,友威科
4172,因  華
4949,有  成
9962,有  益
5233,有  量
3455,由  田
6929,佑  全
8024,佑  華
6117,迎  廣
3523,迎  輝
5291,邑  昇
7402,邑  錡
1514,亞  力
6109,亞  元
3019,亞  光
5213,亞  昕
7566,亞  果
6748,亞果生
6113,亞  矽
1102,亞  泥
3169,亞  信
4974,亞  泰
6727,亞  泰
6764,亞  洲
2630,亞  航
6179,亞  通
1530,亞  崴
6139,亞  翔
4939,亞  電
1308,亞  聚
5703,亞  都
3682,亞太電
6201,亞弘電
3516,亞帝歐
6497,亞獅康
1590,亞德KY
6171,亞銳士
4133,亞諾法
3289,宜  特
1457,宜  進
5289,宜  鼎
4440,宜  新
1456,怡  華
2497,怡利電
7590,怡和國
4306,炎  洲
3294,英  濟
2239,英利KY
2356,英業達
1592,英瑞KY
1799,易  威
6425,易  發
2734,易飛網
6552,易華電
6241,易通展
4732,彥  臣
3429,彥  陽
2399,映  泰
3597,映  興
6691,洋  基
3622,洋  華
3628,盈  正
2395,研  華
6229,研  通
6579,研  揚
6559,研  晶
6529,研  鼎
3632,研  勤
3219,倚  強
6499,益  安
2601,益  航
8342,益  張
6461,益  得
3048,益  登
6912,益鈞環
2755,揚  秦
2609,陽  明
3498,陽  程
3567,逸  昌
6576,逸  達
2493,揚  博
2755,揚  秦
3041,揚  智
3504,揚明光
4106,雃  博
6652,雅  祥
2726,雅茗KY
6124,業  強
1475,業  旺
2458,義  隆
4729,熒  茂
6677,瑩  碩
2023,燁  輝
2007,燁  興
9957,燁  聯
6925,意  藍
7556,意德士
2393,億  光
1616,億  泰
2443,億  麗
8464,億  豐
6423,億而得
8458,影  一
2402,毅  嘉
3024,憶  聲
3693,營  邦
6775,穎  台
6515,穎  崴
4562,穎  漢
4121,優  盛
3217,優  群
4150,優你康
5392,應  華
6716,應  廣
2235,謚  源
4138,曜  亞
3540,曜  越
2367,燿  華
6446,藥華藥
6569,醫  揚
6637,醫  影
3207,耀  勝
3138,耀  登
4430,耀  億
9911,櫻  花
2539,櫻花建
4163,鐿  鈦
6115,鎰  勝
6035,悠遊卡
1733,五  鼎
2745,五  福
3036,文  曄
2727,王  品
2897,王道銀
2729,瓦  城
8076,伍  豐
3508,位  速
1203,味  王
1201,味  全
2337,旺  宏
6233,旺  玖
6223,旺  矽
2816,旺旺保
4771,望  隼
6565,物  聯
6661,威  健
3033,威  健
3260,威  剛
2028,威  致
2388,威  盛
8298,威  睿
6465,威  潤
8442,威宏KY
3022,威強電
6756,威鋒電
5277,葳  天
2231,為  升
2252,為昇科
6417,韋  僑
1465,偉  全
3032,偉  訓
6865,偉  康
9912,偉  聯
2436,偉詮電
6185,幃  翔
8201,無  敵
2701,萬  企
4543,萬  在
6134,萬  旭
6190,萬  泰
2615,萬  海
5220,萬  達
6187,萬  潤
6624,萬年清
9950,萬國通
8162,微  矽
3184,微  邦
2377,微  星
3285,微  端
4197,暐  世
6626,唯  數
6570,維  田
2733,維  格
3501,維  熹
8044,網  家
3083,網  龍
3055,蔚華科
6894,衛司特
4953,緯  軟
3231,緯  創
6669,緯  穎
3105,穩  懋
6761,穩  得
6817,溫士頓
3633,云  光
2390,云  辰
2034,允  強
6275,元  山
8069,元  太
6287,元  隆
6443,元  晶
1725,元  禎
4564,元  翎
3089,元  炬
4419,元  勝
6864,元  樟
2885,元大金
6023,元大期
3685,元創精
6638,沅  聖
6643,円  星
6639,源  大
1507,永  大
4102,永  日
1711,永  光
4726,永  昕
3705,永  信
6618,永  虹
4711,永  純
1726,永  記
4714,永  捷
3712,永  崴
1323,永  裕
4523,永  彰
8080,永利聯
5546,永固KY
5508,永信建
1589,永冠KY
4557,永新KY
2890,永豐金
6790,永豐實
1907,永豐餘
2884,玉山金
3406,玉晶光
3546,宇  峻
2233,宇  隆
6470,宇  智
3276,宇  環
8271,宇  瞻
4161,聿新科
6220,岳  豐
6194,育  富
6169,昱  泉
6709,昱  厚
6785,昱  展
3232,昱  捷
3227,原  相
6405,悅  城
3689,湧  德
2249,湧  盛
2606,裕  民
8905,裕  國
2201,裕  隆
9941,裕  融
2227,裕日車
6418,詠  昇
6792,詠  業
2245,詠勝昌
8121,越  峰
9110,越南控
2069,運  錩
2748,雲  品
2417,圓  剛
6835,圓  裕
3669,圓  展
6797,圓點奈
2903,遠  百
3040,遠  見
5522,遠  雄
4904,遠  傳
5859,遠  壽
1402,遠東新
2845,遠東銀
2712,遠雄來
5607,遠雄港
6679,鈺  太
6449,鈺  邦
5351,鈺  創
3050,鈺  德
4153,鈺  緯
5228,鈺  鎧
3150,鈺  寶
9802,鈺齊KY
3522,御  頂
6683,雍  智
6869,雲  豹
6741,91APPKY
6598,ABC-KY
6781,AES-KY
5543,F-崇佑
6456,GIS-KY
4971,IET-KY
2250,IKKAKY
5284,jpp-KY
6643,M31
3673,TPK-KY
4803,VHQ-KY
50,台灣50
51,中 100
52,FB科技
53,寶電子
54,台商50
55,寶金融
56,高股息
57,FB摩台
61,寶滬深
'006201,寶富櫃
'006203,寶摩臺
'006204,豐臺灣
'006205,富上証
'006206,元上證
'006207,FH滬深
'006208,富台50
00625K,上証+R
00631L,T50正2
00632R,T50反1
00633L,上証正
00634R,上証反
00635U,元黃金
636,CFA50
'00636K,國泰中
00637L,滬深2X
00638R,滬深反
639,深100
00640L,日本2X
00641R,日本反
00642U,元石油
643,深中小
00643K,深証+R
645,富日本
646,S&P500
00647L,S&P正2
00648R,S&P反1
00650L,香港2X
00651R,香港反
652,富印度
00653L,印度正
00654R,印度反
00655L,A50正2
00656R,A50反1
657,CF日經
00657K,國泰日
660,元歐洲
661,元日本
662,NASDAQ
00663L,國泰正
00664R,國泰反
00665L,國企正
00666R,國企反
668,國美道
00668K,國泰美
00669R,國美反
00670L,富正2
00671R,富反1
00672L,原油正
00673R,原油反
00674R,黃金反
00675L,加權正
00676R,加權反
00677U,富邦VI
678,群益生
00679B,元債20
00680L,元債正
00681R,元債反
00682U,美元指
00683L,美元正
00684R,美元反
00685L,加權正
00686R,加權反
00687B,國債20
00688L,國債正
00689R,國債反
690,藍籌30
691,藍籌反
692,富邦治
00693U,Sp黃豆
00694B,富美3
00695B,富美10
00696B,富美20
00697B,元大美
700,富邦恒
701,國泰低
702,國泰高
703,台新中
'00706L,元日正
'00707R,元日反
'00708L,元黃正
709,富邦歐
00710B,F H高收
00711B,F H新興
712,F H不動
'00713,元高息
'00714,群益道
00715L,街口正
717,富邦美
00718B,富邦中
00719B,元大美
00720B,元大投
00721B,元大中
00722B,群益電
00723B,群益科
00724B,群益金
00725B,國泰投
00726B,國泰5Y
00727B,國泰高
728,工業30
730,富邦台
731,F H富時
732,國泰短
733,富邦台
00734B,台新新
735,國泰台
736,國泰新
737,國泰AI
00738U,元大道
739,元大A
00740B,富邦全
00741B,富邦高
742,新光內
743,國泰中
00744B,國泰中
00745B,富邦中
00746B,富邦A
00747B,F H中國
00748B,中國債
00749B,新興債
00750B,科技債
00751B,元大AA
752,中信中
00753L,中信正
00754B,群益AA
00755B,群益IG
00756B,群益EM
757,統一FA
00758B,F H能源
00759B,F H製藥
00760B,F H新興
00761B,國泰A
762,元大全
00763U,國票道
00764B,群益25
00765B,群益中
00766L,台新MS
00768B,F H20年
00769B,F H中國
770,國泰北
771,元大US
00772B,中信高
00773B,中信優
00774B,新光中
00774C,新光中
00775B,新光投
00777B,凱基AA
00778B,凱基金
00779B,凱基美
00780B,國泰金
00781B,國泰科
00782B,國泰公
783,富邦中
00784B,富邦中
00785B,富邦金
00786B,元大銀
00787B,元大醫
00788B,元大電
00789B,FH公司
00790B,FH次順
00791B,FH美元
00792B,群益公
00793B,群益醫
00794B,群益7+
00795B,中信美
00796B,中信中
00799B,國泰A
8201,上證50
830,國泰費
00831B,新光美
00832B,新光20
00833B,第一美
00834B,第一金
00836B,永豐10
00838B,永豐中
00839B,凱基醫
00840B,凱基IG
00841B,凱基AA
00842B,台新美
00843B,台新中
00844B,新光15
00845B,富邦新
00846B,富邦歐
00847B,中信美
00848B,中信新
00849B,中信EM
850,元大台
851,台新全
00852L,國泰美
00853B,統一美
00854B,富邦全
00855B,富邦全
00856B,永豐1-
00857B,永豐20
858,永豐美
00859B,群益0-
00860B,群益1-
861,元大全
00862B,中信投
00863B,中信全
00864B,中信美
00865B,國泰US
866,新光Sh
867,新光A-
00868B,FT1-3
00869B,FT1025
00870B,元大15
00871B,元中政
00872B,凱基美
00873B,凱基新
00874B,凱基BB
875,國泰網
876,元大未
877,FH中國
878,國泰永
00879B,第一美
00880B,第一電
881,國泰5G
882,中信中
00883B,中信ES
00884B,中信低
885,富邦越
886,永豐美
887,永豐中
888,永豐台
00889B,凱基ES
00890B,凱基ES
891,中信關
892,富邦台
893,國泰智
894,中信小
895,富邦車
896,中信綠
897,富邦基
898,國泰基
899,富蘭克
900,富邦特
901,永豐智
902,中信電
903,富邦元
904,新光台
905,FT台灣
906,大華元
907,永豐優
908,富邦入
909,國泰數
910,第一太
911,兆豐洲
912,中信臺
913,兆豐洲
914,凱基優
915,國泰全
916,中信特
917,大華優
918,群益台
919,富邦ES
20000,富邦特選蘋果N
20001,富邦存股雙十N
20002,元富新中國N
20003,統一漲升股
20004,兆豐電菁英30N
20006,永昌中小300N
20007,凱基台灣500N
20008,元大特股高息N
20009,群益中國A50N
20010,永昌富櫃200N
20011,統一微波高息20N
20012,富邦行動通訊N
20013,元富亞洲高股息N
20014,元大富櫃200N
20015,統一MSCI美低波N
20016,統一MSCI美科技N
20017,永豐富櫃200N
20018,統一價值成長30N
20019,統一特選台灣5GN
02001L,富邦蘋果正二N
02001R,富邦蘋果反一N
20020,元大台股領航N
20021,統一恒生科技N
20022,元大電動車N
20023,元大櫃買半導體N
20024,兆豐富櫃200N
02002L,兆豐富櫃200正2N
02003L,永豐富櫃200正2N
20025,統一亞洲半導體N
20026,兆豐上櫃ESG電菁N
20027,元大上櫃ESG成長N
20028,元大特選電動車N
20029,元大ESG高股息N
20030,統一智慧電動車N
20031,統一IC設計台灣N
20032,元大綠能N
20033,統一恒生科期N
20034,元大IC設計N
20035,元大上櫃ESG高息N
